student_ID,month,submit_count,question_count,correct_count,correct_ratio,correct_percentage
c8d8f83d06b68fc2f944,2023-10,62,19,55,0.8871,88.71
c8d8f83d06b68fc2f944,2023-11,45,9,41,0.9111,91.11
c8d8f83d06b68fc2f944,2023-12,14,10,13,0.9286,92.86
72fbfd24cdff0454a0e2,2023-10,46,16,17,0.3696,36.96
72fbfd24cdff0454a0e2,2023-11,55,22,31,0.5636,56.36
72fbfd24cdff0454a0e2,2024-01,2,1,2,1.0,100.0
768c216e172762b85899,2023-10,24,12,13,0.5417,54.17
768c216e172762b85899,2023-11,8,3,3,0.375,37.5
768c216e172762b85899,2023-12,129,20,67,0.5194,51.94
306627b1ecbdf4e3aa34,2023-10,62,25,42,0.6774,67.74
306627b1ecbdf4e3aa34,2023-11,14,7,10,0.7143,71.43
306627b1ecbdf4e3aa34,2023-12,33,8,21,0.6364,63.64
0ef8b2c9e039eaace596,2023-09,22,10,18,0.8182,81.82
0ef8b2c9e039eaace596,2023-10,95,28,80,0.8421,84.21
0ef8b2c9e039eaace596,2023-11,17,8,13,0.7647,76.47
0ef8b2c9e039eaace596,2023-12,2,2,2,1.0,100.0
6b0cc09c9daf2966d1a7,2023-09,66,20,38,0.5758,57.58
6b0cc09c9daf2966d1a7,2023-10,50,12,24,0.48,48.0
6b0cc09c9daf2966d1a7,2023-11,55,7,29,0.5273,52.73
6b0cc09c9daf2966d1a7,2023-12,50,8,36,0.72,72.0
b6b2f975de58052aae0c,2023-09,20,2,1,0.05,5.0
b6b2f975de58052aae0c,2023-10,123,21,29,0.2358,23.58
b6b2f975de58052aae0c,2023-11,33,8,7,0.2121,21.21
b6b2f975de58052aae0c,2023-12,13,4,3,0.2308,23.08
b6b2f975de58052aae0c,2024-01,10,8,10,1.0,100.0
071685b292483b04e836,2023-09,23,6,11,0.4783,47.83
071685b292483b04e836,2023-10,4,4,4,1.0,100.0
071685b292483b04e836,2023-11,16,11,12,0.75,75.0
071685b292483b04e836,2023-12,16,6,12,0.75,75.0
071685b292483b04e836,2024-01,14,11,14,1.0,100.0
2ea821273e01ec758583,2023-10,29,15,18,0.6207,62.07
2ea821273e01ec758583,2023-11,64,17,24,0.375,37.5
2ea821273e01ec758583,2023-12,40,8,12,0.3,30.0
552365f82674884bcaaa,2023-10,43,20,28,0.6512,65.12
552365f82674884bcaaa,2023-11,2,2,2,1.0,100.0
552365f82674884bcaaa,2023-12,10,7,8,0.8,80.0
552365f82674884bcaaa,2024-01,14,9,10,0.7143,71.43
cdbfb55b48cefce540dd,2023-10,4,4,4,1.0,100.0
cdbfb55b48cefce540dd,2023-11,13,5,7,0.5385,53.85
cdbfb55b48cefce540dd,2023-12,26,9,8,0.3077,30.77
cdbfb55b48cefce540dd,2024-01,25,21,25,1.0,100.0
a867295d48d4b4134903,2023-10,144,36,86,0.5972,59.72
a867295d48d4b4134903,2023-11,19,3,6,0.3158,31.58
a867295d48d4b4134903,2023-12,12,5,5,0.4167,41.67
a9e1aff282e8d6356dce,2023-10,70,32,30,0.4286,42.86
a9e1aff282e8d6356dce,2023-11,14,5,5,0.3571,35.71
a9e1aff282e8d6356dce,2023-12,6,4,4,0.6667,66.67
0b16d35f1f39a063708a,2023-09,24,3,5,0.2083,20.83
0b16d35f1f39a063708a,2023-10,113,15,51,0.4513,45.13
0b16d35f1f39a063708a,2023-11,53,9,28,0.5283,52.83
0b16d35f1f39a063708a,2023-12,60,12,35,0.5833,58.33
a0973be15e5e7116f121,2023-10,22,12,19,0.8636,86.36
a0973be15e5e7116f121,2023-11,45,20,32,0.7111,71.11
a0973be15e5e7116f121,2023-12,14,7,14,1.0,100.0
49a91a4dce6838ffcbcd,2023-09,14,2,2,0.1429,14.29
49a91a4dce6838ffcbcd,2023-10,114,25,39,0.3421,34.21
49a91a4dce6838ffcbcd,2023-11,24,14,22,0.9167,91.67
49a91a4dce6838ffcbcd,2023-12,20,8,14,0.7,70.0
b5863cc5a1b448ca1cab,2023-09,25,2,1,0.04,4.0
b5863cc5a1b448ca1cab,2023-10,58,17,28,0.4828,48.28
b5863cc5a1b448ca1cab,2023-11,16,4,10,0.625,62.5
b5863cc5a1b448ca1cab,2023-12,40,16,24,0.6,60.0
b5863cc5a1b448ca1cab,2024-01,1,1,1,1.0,100.0
c7bb8ace7e79b91b3346,2023-10,47,7,7,0.1489,14.89
c7bb8ace7e79b91b3346,2023-11,11,7,8,0.7273,72.73
c7bb8ace7e79b91b3346,2023-12,73,26,39,0.5342,53.42
498121d2486259ef1b3a,2023-10,1,1,1,1.0,100.0
498121d2486259ef1b3a,2023-11,98,22,45,0.4592,45.92
498121d2486259ef1b3a,2023-12,84,16,33,0.3929,39.29
3094825929f936abb792,2023-10,129,27,65,0.5039,50.39
3094825929f936abb792,2023-11,25,12,21,0.84,84.0
3094825929f936abb792,2023-12,3,2,3,1.0,100.0
3094825929f936abb792,2024-01,2,2,2,1.0,100.0
897f6d3de550ebf68384,2023-09,10,2,2,0.2,20.0
897f6d3de550ebf68384,2023-10,77,36,70,0.9091,90.91
897f6d3de550ebf68384,2023-11,16,3,12,0.75,75.0
418f4730434eaced55a2,2023-09,6,6,6,1.0,100.0
418f4730434eaced55a2,2023-10,61,32,42,0.6885,68.85
b7ef250772618a089b48,2023-09,38,14,22,0.5789,57.89
b7ef250772618a089b48,2023-10,90,26,75,0.8333,83.33
b7ef250772618a089b48,2023-11,5,3,4,0.8,80.0
b37bdce835e610d26c0c,2023-09,24,12,23,0.9583,95.83
b37bdce835e610d26c0c,2023-10,1,1,1,1.0,100.0
b37bdce835e610d26c0c,2023-11,7,3,7,1.0,100.0
b37bdce835e610d26c0c,2023-12,11,6,8,0.7273,72.73
fef67841144f4c95a6c5,2023-09,56,36,48,0.8571,85.71
fef67841144f4c95a6c5,2023-10,14,5,13,0.9286,92.86
700915d303cc358e662a,2023-09,60,21,46,0.7667,76.67
700915d303cc358e662a,2023-10,52,17,44,0.8462,84.62
700915d303cc358e662a,2023-11,1,1,1,1.0,100.0
ffe3886e3e3bab0249b5,2023-09,136,38,105,0.7721,77.21
ffe3886e3e3bab0249b5,2023-10,3,3,3,1.0,100.0
emnk7ob7xxxdiph6fun3,2023-09,6,5,3,0.5,50.0
emnk7ob7xxxdiph6fun3,2023-10,55,26,30,0.5455,54.55
emnk7ob7xxxdiph6fun3,2023-11,24,15,15,0.625,62.5
emnk7ob7xxxdiph6fun3,2023-12,22,14,11,0.5,50.0
emnk7ob7xxxdiph6fun3,2024-01,10,9,7,0.7,70.0
78uyv6k6u49krocgtkzu,2023-09,13,9,6,0.4615,46.15
78uyv6k6u49krocgtkzu,2023-10,39,24,21,0.5385,53.85
78uyv6k6u49krocgtkzu,2023-11,25,16,14,0.56,56.0
78uyv6k6u49krocgtkzu,2023-12,22,14,12,0.5455,54.55
78uyv6k6u49krocgtkzu,2024-01,6,6,5,0.8333,83.33
sie4alrjjjvlk0w9ye5l,2023-09,11,8,4,0.3636,36.36
sie4alrjjjvlk0w9ye5l,2023-10,40,23,21,0.525,52.5
sie4alrjjjvlk0w9ye5l,2023-11,31,22,20,0.6452,64.52
sie4alrjjjvlk0w9ye5l,2023-12,24,14,18,0.75,75.0
sie4alrjjjvlk0w9ye5l,2024-01,9,8,9,1.0,100.0
95i3ttsko6c6ol53ebql,2023-09,10,8,5,0.5,50.0
95i3ttsko6c6ol53ebql,2023-10,32,20,19,0.5938,59.38
95i3ttsko6c6ol53ebql,2023-11,29,16,18,0.6207,62.07
95i3ttsko6c6ol53ebql,2023-12,21,15,12,0.5714,57.14
95i3ttsko6c6ol53ebql,2024-01,5,5,3,0.6,60.0
cz0pbk8vede7ey2oce4a,2023-09,12,8,8,0.6667,66.67
cz0pbk8vede7ey2oce4a,2023-10,33,21,17,0.5152,51.52
cz0pbk8vede7ey2oce4a,2023-11,30,20,17,0.5667,56.67
cz0pbk8vede7ey2oce4a,2023-12,21,13,12,0.5714,57.14
cz0pbk8vede7ey2oce4a,2024-01,13,8,12,0.9231,92.31
xvfa4ysm4deeobu8wkym,2023-09,5,5,4,0.8,80.0
xvfa4ysm4deeobu8wkym,2023-10,48,25,29,0.6042,60.42
xvfa4ysm4deeobu8wkym,2023-11,30,21,20,0.6667,66.67
xvfa4ysm4deeobu8wkym,2023-12,23,14,14,0.6087,60.87
xvfa4ysm4deeobu8wkym,2024-01,8,7,6,0.75,75.0
5slhcx7pnjhcmlbfffu6,2023-09,7,6,4,0.5714,57.14
5slhcx7pnjhcmlbfffu6,2023-10,43,22,19,0.4419,44.19
5slhcx7pnjhcmlbfffu6,2023-11,18,13,10,0.5556,55.56
5slhcx7pnjhcmlbfffu6,2023-12,25,15,16,0.64,64.0
5slhcx7pnjhcmlbfffu6,2024-01,9,9,7,0.7778,77.78
5qfsd40k8fv54hc102p2,2023-09,15,11,11,0.7333,73.33
5qfsd40k8fv54hc102p2,2023-10,30,19,19,0.6333,63.33
5qfsd40k8fv54hc102p2,2023-11,17,16,11,0.6471,64.71
5qfsd40k8fv54hc102p2,2023-12,20,16,13,0.65,65.0
5qfsd40k8fv54hc102p2,2024-01,9,7,8,0.8889,88.89
spyu1at0d9k1wxtenlhe,2023-09,9,6,3,0.3333,33.33
spyu1at0d9k1wxtenlhe,2023-10,45,22,23,0.5111,51.11
spyu1at0d9k1wxtenlhe,2023-11,18,14,14,0.7778,77.78
spyu1at0d9k1wxtenlhe,2023-12,26,20,14,0.5385,53.85
spyu1at0d9k1wxtenlhe,2024-01,5,5,3,0.6,60.0
z23fh1v40p3hmxxspbo9,2023-09,7,6,5,0.7143,71.43
z23fh1v40p3hmxxspbo9,2023-10,40,21,22,0.55,55.0
z23fh1v40p3hmxxspbo9,2023-11,22,14,11,0.5,50.0
z23fh1v40p3hmxxspbo9,2023-12,22,16,9,0.4091,40.91
z23fh1v40p3hmxxspbo9,2024-01,9,9,7,0.7778,77.78
n20d6b4o2g64oaa3q8ym,2023-09,8,6,6,0.75,75.0
n20d6b4o2g64oaa3q8ym,2023-10,38,20,19,0.5,50.0
n20d6b4o2g64oaa3q8ym,2023-11,33,18,11,0.3333,33.33
n20d6b4o2g64oaa3q8ym,2023-12,24,18,17,0.7083,70.83
n20d6b4o2g64oaa3q8ym,2024-01,10,9,6,0.6,60.0
yj708ceb2o5gueez45or,2023-09,14,9,10,0.7143,71.43
yj708ceb2o5gueez45or,2023-10,42,21,27,0.6429,64.29
yj708ceb2o5gueez45or,2023-11,28,22,17,0.6071,60.71
yj708ceb2o5gueez45or,2023-12,21,17,15,0.7143,71.43
yj708ceb2o5gueez45or,2024-01,7,7,6,0.8571,85.71
90z3slav21r61p88ksba,2023-09,14,9,7,0.5,50.0
90z3slav21r61p88ksba,2023-10,37,20,19,0.5135,51.35
90z3slav21r61p88ksba,2023-11,28,15,16,0.5714,57.14
90z3slav21r61p88ksba,2023-12,30,16,17,0.5667,56.67
90z3slav21r61p88ksba,2024-01,10,7,9,0.9,90.0
r28s9kyo7knrvytyvmt8,2023-09,15,12,6,0.4,40.0
r28s9kyo7knrvytyvmt8,2023-10,41,19,19,0.4634,46.34
r28s9kyo7knrvytyvmt8,2023-11,17,13,7,0.4118,41.18
r28s9kyo7knrvytyvmt8,2023-12,28,15,14,0.5,50.0
r28s9kyo7knrvytyvmt8,2024-01,9,9,8,0.8889,88.89
apxifjd35xfq6t47ysls,2023-09,6,6,2,0.3333,33.33
apxifjd35xfq6t47ysls,2023-10,39,21,24,0.6154,61.54
apxifjd35xfq6t47ysls,2023-11,23,21,16,0.6957,69.57
apxifjd35xfq6t47ysls,2023-12,21,12,11,0.5238,52.38
apxifjd35xfq6t47ysls,2024-01,12,12,9,0.75,75.0
r4oklg89q3yx9o2dfq3q,2023-09,6,6,3,0.5,50.0
r4oklg89q3yx9o2dfq3q,2023-10,41,21,21,0.5122,51.22
r4oklg89q3yx9o2dfq3q,2023-11,20,18,11,0.55,55.0
r4oklg89q3yx9o2dfq3q,2023-12,21,15,11,0.5238,52.38
r4oklg89q3yx9o2dfq3q,2024-01,8,6,6,0.75,75.0
4i0t5tq7o78lvc1zglgr,2023-09,6,5,2,0.3333,33.33
4i0t5tq7o78lvc1zglgr,2023-10,35,19,18,0.5143,51.43
4i0t5tq7o78lvc1zglgr,2023-11,25,16,14,0.56,56.0
4i0t5tq7o78lvc1zglgr,2023-12,22,16,15,0.6818,68.18
4i0t5tq7o78lvc1zglgr,2024-01,3,3,2,0.6667,66.67
hz3im1vs42bx5rxbn7wh,2023-09,10,7,6,0.6,60.0
hz3im1vs42bx5rxbn7wh,2023-10,33,23,21,0.6364,63.64
hz3im1vs42bx5rxbn7wh,2023-11,27,16,14,0.5185,51.85
hz3im1vs42bx5rxbn7wh,2023-12,23,16,9,0.3913,39.13
hz3im1vs42bx5rxbn7wh,2024-01,6,5,4,0.6667,66.67
icu31mfcha34dnwbsui2,2023-09,11,8,7,0.6364,63.64
icu31mfcha34dnwbsui2,2023-10,40,21,21,0.525,52.5
icu31mfcha34dnwbsui2,2023-11,15,11,9,0.6,60.0
icu31mfcha34dnwbsui2,2023-12,21,13,8,0.381,38.1
icu31mfcha34dnwbsui2,2024-01,5,5,3,0.6,60.0
1vb2vsoy23nr0monflhx,2023-09,9,6,7,0.7778,77.78
1vb2vsoy23nr0monflhx,2023-10,47,25,29,0.617,61.7
1vb2vsoy23nr0monflhx,2023-11,27,17,9,0.3333,33.33
1vb2vsoy23nr0monflhx,2023-12,22,12,13,0.5909,59.09
1vb2vsoy23nr0monflhx,2024-01,12,8,7,0.5833,58.33
7iulsxm22wz4v82hgb2g,2023-09,5,4,3,0.6,60.0
7iulsxm22wz4v82hgb2g,2023-10,37,21,23,0.6216,62.16
7iulsxm22wz4v82hgb2g,2023-11,26,16,17,0.6538,65.38
7iulsxm22wz4v82hgb2g,2023-12,31,15,23,0.7419,74.19
7iulsxm22wz4v82hgb2g,2024-01,7,7,5,0.7143,71.43
omzalmrzys0ymf4cgt03,2023-09,15,10,5,0.3333,33.33
omzalmrzys0ymf4cgt03,2023-10,45,22,27,0.6,60.0
omzalmrzys0ymf4cgt03,2023-11,31,17,19,0.6129,61.29
omzalmrzys0ymf4cgt03,2023-12,25,16,14,0.56,56.0
omzalmrzys0ymf4cgt03,2024-01,12,10,11,0.9167,91.67
nilkp0a54b01p87udccl,2023-09,10,9,7,0.7,70.0
nilkp0a54b01p87udccl,2023-10,38,20,23,0.6053,60.53
nilkp0a54b01p87udccl,2023-11,24,16,14,0.5833,58.33
nilkp0a54b01p87udccl,2023-12,12,10,3,0.25,25.0
nilkp0a54b01p87udccl,2024-01,10,9,8,0.8,80.0
7ssihtyt72rzukfci0o1,2023-09,10,6,3,0.3,30.0
7ssihtyt72rzukfci0o1,2023-10,41,23,25,0.6098,60.98
7ssihtyt72rzukfci0o1,2023-11,19,15,10,0.5263,52.63
7ssihtyt72rzukfci0o1,2023-12,21,16,11,0.5238,52.38
7ssihtyt72rzukfci0o1,2024-01,6,6,4,0.6667,66.67
ij9llitbhr4gi126l772,2023-09,8,8,5,0.625,62.5
ij9llitbhr4gi126l772,2023-10,40,25,21,0.525,52.5
ij9llitbhr4gi126l772,2023-11,27,18,17,0.6296,62.96
ij9llitbhr4gi126l772,2023-12,31,20,20,0.6452,64.52
ij9llitbhr4gi126l772,2024-01,5,4,4,0.8,80.0
qxnna0of95m3oebjc84f,2023-09,10,8,5,0.5,50.0
qxnna0of95m3oebjc84f,2023-10,37,19,20,0.5405,54.05
qxnna0of95m3oebjc84f,2023-11,22,17,13,0.5909,59.09
qxnna0of95m3oebjc84f,2023-12,22,14,14,0.6364,63.64
qxnna0of95m3oebjc84f,2024-01,5,5,3,0.6,60.0
dt7s87imgsbma3l5scym,2023-09,7,5,6,0.8571,85.71
dt7s87imgsbma3l5scym,2023-10,37,23,23,0.6216,62.16
dt7s87imgsbma3l5scym,2023-11,24,15,11,0.4583,45.83
dt7s87imgsbma3l5scym,2023-12,29,15,16,0.5517,55.17
dt7s87imgsbma3l5scym,2024-01,5,5,5,1.0,100.0
0m2kzubx9r60wyrsjj7j,2023-09,10,8,5,0.5,50.0
0m2kzubx9r60wyrsjj7j,2023-10,44,20,19,0.4318,43.18
0m2kzubx9r60wyrsjj7j,2023-11,25,16,19,0.76,76.0
0m2kzubx9r60wyrsjj7j,2023-12,23,15,9,0.3913,39.13
0m2kzubx9r60wyrsjj7j,2024-01,5,5,3,0.6,60.0
wzfry2domlqnblox9w1b,2023-09,11,8,4,0.3636,36.36
wzfry2domlqnblox9w1b,2023-10,34,23,16,0.4706,47.06
wzfry2domlqnblox9w1b,2023-11,24,17,11,0.4583,45.83
wzfry2domlqnblox9w1b,2023-12,26,14,11,0.4231,42.31
wzfry2domlqnblox9w1b,2024-01,4,4,3,0.75,75.0
otznu9tyqq50x0xij3br,2023-09,12,8,6,0.5,50.0
otznu9tyqq50x0xij3br,2023-10,42,22,18,0.4286,42.86
otznu9tyqq50x0xij3br,2023-11,25,14,17,0.68,68.0
otznu9tyqq50x0xij3br,2023-12,15,12,8,0.5333,53.33
otznu9tyqq50x0xij3br,2024-01,5,4,5,1.0,100.0
wty9xgte39cr5rp39e50,2023-09,11,9,6,0.5455,54.55
wty9xgte39cr5rp39e50,2023-10,47,21,22,0.4681,46.81
wty9xgte39cr5rp39e50,2023-11,28,17,14,0.5,50.0
wty9xgte39cr5rp39e50,2023-12,30,15,14,0.4667,46.67
wty9xgte39cr5rp39e50,2024-01,8,6,6,0.75,75.0
5kqtdcvyt7rgqdoextw8,2023-09,6,5,3,0.5,50.0
5kqtdcvyt7rgqdoextw8,2023-10,36,22,22,0.6111,61.11
5kqtdcvyt7rgqdoextw8,2023-11,27,16,18,0.6667,66.67
5kqtdcvyt7rgqdoextw8,2023-12,25,18,15,0.6,60.0
5kqtdcvyt7rgqdoextw8,2024-01,10,7,9,0.9,90.0
t5uf4x6hffga8in2ua6l,2023-09,6,4,3,0.5,50.0
t5uf4x6hffga8in2ua6l,2023-10,50,20,25,0.5,50.0
t5uf4x6hffga8in2ua6l,2023-11,26,15,16,0.6154,61.54
t5uf4x6hffga8in2ua6l,2023-12,25,17,9,0.36,36.0
t5uf4x6hffga8in2ua6l,2024-01,8,7,5,0.625,62.5
5dmn9cwdf4l1snqfjw1p,2023-09,5,4,4,0.8,80.0
5dmn9cwdf4l1snqfjw1p,2023-10,40,22,20,0.5,50.0
5dmn9cwdf4l1snqfjw1p,2023-11,18,14,9,0.5,50.0
5dmn9cwdf4l1snqfjw1p,2023-12,21,12,7,0.3333,33.33
5dmn9cwdf4l1snqfjw1p,2024-01,4,3,3,0.75,75.0
t8zrwu8iwkcdnwf3ruse,2023-09,10,8,5,0.5,50.0
t8zrwu8iwkcdnwf3ruse,2023-10,49,21,26,0.5306,53.06
t8zrwu8iwkcdnwf3ruse,2023-11,20,15,8,0.4,40.0
t8zrwu8iwkcdnwf3ruse,2023-12,24,16,17,0.7083,70.83
t8zrwu8iwkcdnwf3ruse,2024-01,4,4,1,0.25,25.0
2b935bfe06ef02369807,2023-10,40,12,15,0.375,37.5
2b935bfe06ef02369807,2023-11,1,1,1,1.0,100.0
2b935bfe06ef02369807,2023-12,33,26,27,0.8182,81.82
71d0a8156e59c4dcedfd,2023-12,55,37,39,0.7091,70.91
6106e5232ac32bc22d1d,2023-10,89,25,55,0.618,61.8
6106e5232ac32bc22d1d,2023-11,21,6,11,0.5238,52.38
6106e5232ac32bc22d1d,2023-12,25,10,14,0.56,56.0
eb4493aa138e8edc3f6d,2023-10,28,7,7,0.25,25.0
eb4493aa138e8edc3f6d,2023-11,50,13,10,0.2,20.0
eb4493aa138e8edc3f6d,2023-12,57,26,30,0.5263,52.63
5d2379fb72082166dee3,2023-09,12,3,4,0.3333,33.33
5d2379fb72082166dee3,2023-10,37,13,17,0.4595,45.95
5d2379fb72082166dee3,2023-11,1,1,1,1.0,100.0
5d2379fb72082166dee3,2023-12,60,21,30,0.5,50.0
2e40c1b07d32d3b80862,2023-10,112,20,31,0.2768,27.68
2e40c1b07d32d3b80862,2023-11,34,11,10,0.2941,29.41
2e40c1b07d32d3b80862,2023-12,30,15,16,0.5333,53.33
57f84519c468df122d69,2023-09,38,9,16,0.4211,42.11
57f84519c468df122d69,2023-10,32,19,26,0.8125,81.25
57f84519c468df122d69,2023-11,8,4,8,1.0,100.0
57f84519c468df122d69,2023-12,13,7,12,0.9231,92.31
64d65eddd629b80922f1,2023-10,1,1,0,0.0,0.0
64d65eddd629b80922f1,2023-12,36,36,34,0.9444,94.44
d311ac015e2e230935b2,2023-09,29,5,5,0.1724,17.24
d311ac015e2e230935b2,2023-10,35,18,31,0.8857,88.57
d311ac015e2e230935b2,2023-11,1,1,1,1.0,100.0
d311ac015e2e230935b2,2023-12,18,14,14,0.7778,77.78
33b73273ab8e1a11fcda,2023-09,1,1,1,1.0,100.0
33b73273ab8e1a11fcda,2023-10,18,5,6,0.3333,33.33
33b73273ab8e1a11fcda,2023-11,6,3,5,0.8333,83.33
33b73273ab8e1a11fcda,2023-12,46,29,31,0.6739,67.39
a1ed24a77c97b05064ef,2023-10,5,2,1,0.2,20.0
a1ed24a77c97b05064ef,2023-11,16,6,8,0.5,50.0
a1ed24a77c97b05064ef,2023-12,67,32,39,0.5821,58.21
f286ac7cd0663855cc5f,2023-09,14,5,7,0.5,50.0
f286ac7cd0663855cc5f,2023-10,62,20,40,0.6452,64.52
f286ac7cd0663855cc5f,2023-11,5,3,3,0.6,60.0
f286ac7cd0663855cc5f,2023-12,18,10,13,0.7222,72.22
a3cd849a5a8d682e18db,2023-09,31,9,22,0.7097,70.97
a3cd849a5a8d682e18db,2023-10,14,9,10,0.7143,71.43
a3cd849a5a8d682e18db,2023-11,20,2,15,0.75,75.0
a3cd849a5a8d682e18db,2023-12,29,18,22,0.7586,75.86
e77eaaa90a75ea6167f4,2023-10,27,8,13,0.4815,48.15
e77eaaa90a75ea6167f4,2023-11,79,12,36,0.4557,45.57
e77eaaa90a75ea6167f4,2023-12,19,18,19,1.0,100.0
faa31dca7ed1dd11fe44,2023-09,59,13,21,0.3559,35.59
faa31dca7ed1dd11fe44,2023-10,178,25,114,0.6404,64.04
faa31dca7ed1dd11fe44,2023-12,2,2,2,1.0,100.0
00df647ee4bf7173642f,2023-09,42,6,4,0.0952,9.52
00df647ee4bf7173642f,2023-10,253,34,140,0.5534,55.34
00df647ee4bf7173642f,2023-11,16,3,8,0.5,50.0
00df647ee4bf7173642f,2023-12,4,2,2,0.5,50.0
e0be3445997310f4d68e,2023-09,144,17,68,0.4722,47.22
e0be3445997310f4d68e,2023-10,81,23,69,0.8519,85.19
cf73246d819a1ea78e14,2023-09,13,6,6,0.4615,46.15
cf73246d819a1ea78e14,2023-10,55,17,42,0.7636,76.36
cf73246d819a1ea78e14,2023-11,14,8,9,0.6429,64.29
cf73246d819a1ea78e14,2023-12,27,10,17,0.6296,62.96
b3e8039d33099e1d066c,2023-09,10,9,10,1.0,100.0
b3e8039d33099e1d066c,2023-10,19,13,16,0.8421,84.21
b3e8039d33099e1d066c,2023-11,11,9,8,0.7273,72.73
b3e8039d33099e1d066c,2023-12,39,8,8,0.2051,20.51
b32b82ebae5971dd48df,2023-09,66,23,42,0.6364,63.64
b32b82ebae5971dd48df,2023-10,67,16,58,0.8657,86.57
b32b82ebae5971dd48df,2023-12,2,2,2,1.0,100.0
9c39551b2cbe4f0c6d03,2023-10,41,18,37,0.9024,90.24
9c39551b2cbe4f0c6d03,2023-11,2,1,2,1.0,100.0
9c39551b2cbe4f0c6d03,2023-12,71,20,54,0.7606,76.06
1ca19e51244cdd3f09ff,2023-10,52,30,40,0.7692,76.92
1ca19e51244cdd3f09ff,2023-11,20,8,17,0.85,85.0
1ca19e51244cdd3f09ff,2023-12,7,2,7,1.0,100.0
0eb6eec8b4bee8ab6a44,2023-09,71,14,23,0.3239,32.39
0eb6eec8b4bee8ab6a44,2023-10,26,12,15,0.5769,57.69
0eb6eec8b4bee8ab6a44,2023-12,31,13,17,0.5484,54.84
dc93d7d840a88e5efb17,2023-09,21,7,15,0.7143,71.43
dc93d7d840a88e5efb17,2023-10,61,22,49,0.8033,80.33
dc93d7d840a88e5efb17,2023-12,52,10,49,0.9423,94.23
c7d5a3256a9f99ba3e98,2023-10,77,21,61,0.7922,79.22
c7d5a3256a9f99ba3e98,2023-11,28,9,26,0.9286,92.86
c7d5a3256a9f99ba3e98,2023-12,16,9,9,0.5625,56.25
2b54ed4af8281eb82f58,2023-10,33,9,13,0.3939,39.39
2b54ed4af8281eb82f58,2023-11,18,6,10,0.5556,55.56
2b54ed4af8281eb82f58,2023-12,92,27,49,0.5326,53.26
c16e14d7aa5b4ef519e3,2023-09,21,17,19,0.9048,90.48
c16e14d7aa5b4ef519e3,2023-10,34,17,31,0.9118,91.18
c16e14d7aa5b4ef519e3,2023-11,2,2,2,1.0,100.0
c16e14d7aa5b4ef519e3,2023-12,4,3,4,1.0,100.0
c53129098375fc7f17bc,2023-09,104,21,40,0.3846,38.46
c53129098375fc7f17bc,2023-10,108,18,51,0.4722,47.22
953123cfe1c275e6d8a9,2023-10,35,8,8,0.2286,22.86
953123cfe1c275e6d8a9,2023-11,76,25,26,0.3421,34.21
953123cfe1c275e6d8a9,2023-12,18,6,7,0.3889,38.89
7b1d65c8c7637c14d9f2,2023-10,27,4,4,0.1481,14.81
7b1d65c8c7637c14d9f2,2023-11,22,2,2,0.0909,9.09
7b1d65c8c7637c14d9f2,2023-12,52,32,41,0.7885,78.85
855b21869c4fdbed8047,2023-11,38,29,24,0.6316,63.16
855b21869c4fdbed8047,2023-12,24,16,20,0.8333,83.33
f63cab44b941c6ca80d6,2023-09,58,6,11,0.1897,18.97
f63cab44b941c6ca80d6,2023-10,69,18,35,0.5072,50.72
f63cab44b941c6ca80d6,2023-11,14,1,5,0.3571,35.71
f63cab44b941c6ca80d6,2023-12,38,13,25,0.6579,65.79
4e4bb1f26e34ca0a13dc,2023-09,111,38,70,0.6306,63.06
7f58862bfed16feedfd6,2023-09,75,38,67,0.8933,89.33
a2b5174e55754addcd68,2023-09,55,9,17,0.3091,30.91
a2b5174e55754addcd68,2023-10,17,11,12,0.7059,70.59
a2b5174e55754addcd68,2023-11,12,4,7,0.5833,58.33
a2b5174e55754addcd68,2023-12,23,14,14,0.6087,60.87
056ab41140f68c15db14,2023-10,151,25,110,0.7285,72.85
056ab41140f68c15db14,2023-11,42,7,33,0.7857,78.57
056ab41140f68c15db14,2023-12,16,7,7,0.4375,43.75
9369995cb6743cb69182,2023-09,27,14,25,0.9259,92.59
9369995cb6743cb69182,2023-10,57,20,52,0.9123,91.23
9369995cb6743cb69182,2023-11,5,4,4,0.8,80.0
9369995cb6743cb69182,2023-12,3,2,2,0.6667,66.67
e5b30ace9334d153e076,2023-09,19,2,2,0.1053,10.53
e5b30ace9334d153e076,2023-10,37,12,21,0.5676,56.76
e5b30ace9334d153e076,2023-11,20,5,14,0.7,70.0
e5b30ace9334d153e076,2023-12,85,20,57,0.6706,67.06
367c27a001837dabb2e9,2023-09,1,1,0,0.0,0.0
367c27a001837dabb2e9,2023-10,63,23,23,0.3651,36.51
367c27a001837dabb2e9,2023-11,10,6,5,0.5,50.0
367c27a001837dabb2e9,2023-12,35,14,13,0.3714,37.14
a3c8ab369e2e928ed523,2023-09,12,8,10,0.8333,83.33
a3c8ab369e2e928ed523,2023-10,9,7,7,0.7778,77.78
a3c8ab369e2e928ed523,2023-12,30,23,29,0.9667,96.67
06309f4c8785254f4c13,2023-10,12,4,4,0.3333,33.33
06309f4c8785254f4c13,2023-11,16,3,3,0.1875,18.75
06309f4c8785254f4c13,2023-12,35,31,31,0.8857,88.57
47b08a7751ab609be9e5,2023-10,28,6,8,0.2857,28.57
